image_id,prompt,caption,canonical_objects
461009,<CAPTION>,A man holding an apple in his right hand.,"person,apple"
338532,<CAPTION>,A giraffe standing in a dirt field next to trees.,giraffe
511999,<CAPTION>,Three men in orange vests standing next to a yellow train.,"person,orange,train"
326970,<CAPTION>,Three people sitting on a bench using their cell phones.,"person,bench,cell phone"
102820,<CAPTION>,A young boy sitting in front of a red cake.,"person,cake"
148719,<CAPTION>,A red truck parked next to a tan truck.,truck
57244,<CAPTION>,An old rusted train is sitting on the tracks.,train
419096,<CAPTION>,A red and black train traveling down train tracks.,train
228771,<CAPTION>,Two street signs on a pole in front of a brick building.,
189078,<CAPTION>,A white plate topped with different types of fruit.,
226802,<CAPTION>,A busy city street with buses and people walking around.,"bus,person"
581206,<CAPTION>,A person holding a paper tray with two hot dogs.,"person,hot dog"
320642,<CAPTION>,Two women standing next to each other holding Nintendo Wii controllers.,person
491366,<CAPTION>,Two men playing a video game in a living room.,person
345466,<CAPTION>,A baseball player pitching a ball on top of a field.,
119365,<CAPTION>,A girl using a laptop computer while holding a cell phone.,"person,laptop,cell phone"
399296,<CAPTION>,Hot dogs being grilled over a camp fire.,hot dog
371552,<CAPTION>,A young boy standing next to a soccer ball on a field.,"person,sports ball"
227985,<CAPTION>,A white plate topped with a cut in half sandwich.,sandwich
309678,<CAPTION>,A person touching a tomato on top of a pizza.,"person,pizza"
124975,<CAPTION>,Two zebras standing next to each other on a dirt road.,zebra
336265,<CAPTION>,A boy is running through a field with a frisbee.,"person,frisbee"
338304,<CAPTION>,A group of people standing around a herd of sheep.,"person,sheep"
533145,<CAPTION>,A person holding a Nintendo Wii game controller.,person
534639,<CAPTION>,A white train traveling down tracks next to a train station.,train
97337,<CAPTION>,"A living room with a couch, coffee table and television.","couch,tv"
488736,<CAPTION>,A clock on the side of a brick building.,clock
414133,<CAPTION>,A stop sign on the corner of a street.,stop sign
296657,<CAPTION>,A group of men jumping in the air in a park.,person
287959,<CAPTION>,A sandwich with meat and peppers on a white paper.,sandwich
209142,<CAPTION>,"A bowl of broccoli, peas, carrots, and other vegetables.","bowl,broccoli,carrot"
357459,<CAPTION>,A small dog is playing with a frisbee.,"dog,frisbee"
573943,<CAPTION>,A parking lot filled with lots of trucks.,truck
276284,<CAPTION>,A motorcycle parked in a parking lot at night.,motorcycle
295713,<CAPTION>,A woman sitting on a bench next to a bronze statue.,"person,bench"
18737,<CAPTION>,A red motorcycle parked on the side of a road.,motorcycle
430961,<CAPTION>,A baseball player pitching a ball on top of a field.,
17379,<CAPTION>,A bathroom mirror with two sinks and a flat screen TV.,"sink,tv"
243867,<CAPTION>,A large white bus parked in front of a building.,bus
88848,<CAPTION>,A series of four pictures of fire hydrants and people.,"fire hydrant,person"
509131,<CAPTION>,"A bowl of oranges, apples and bananas on a table.","bowl,orange,apple,banana"
156643,<CAPTION>,A man cutting a cake with a bear mascot behind him.,"person,cake,bear"
402346,<CAPTION>,A bowl of tomatoes and a flower on a table.,bowl
456496,<CAPTION>,A woman sitting on a wall with pigeons in front of her.,person
383838,<CAPTION>,A woman holding a Nintendo Wii game controller.,person
1532,<CAPTION>,A freeway filled with lots of traffic under a bridge.,
523807,<CAPTION>,A person holding a hot dog in a bun.,"person,hot dog"
28993,<CAPTION>,A row of fire hydrants on a city street.,fire hydrant
318908,<CAPTION>,A small white dog with orange hair sitting on a red carpet.,"dog,orange"
119088,<CAPTION>,A group of men playing frisbee in the water.,"person,frisbee"
278749,<CAPTION>,A man holding a sign on a city street.,person
271471,<CAPTION>,"A plate of bananas with a sign that says ""banana for drink""",banana
411774,<CAPTION>,A woman with a tattoo on her arm holding a racket.,"person,tennis racket"
538236,<CAPTION>,A pile of hot dogs sitting on top of a wooden table.,hot dog
492878,<CAPTION>,A bathroom sink with a cup full of toothbrushes.,"sink,cup,toothbrush"
246454,<CAPTION>,A young girl kneeling down next to two dogs.,"person,dog"
569059,<CAPTION>,"A computer desk with a monitor, keyboard and mouse.","keyboard,mouse"
289229,<CAPTION>,A man in a white lab coat holding a saw.,person
508602,<CAPTION>,A white bird standing on top of a car.,"bird,car"
566282,<CAPTION>,Two men are playing with a soccer ball on the sidewalk.,"person,sports ball"
347335,<CAPTION>,"A plate of hash browns, eggs and a hamburger.",
70048,<CAPTION>,"A meal of soup, salad, and a sandwich on a tray.",sandwich
53626,<CAPTION>,A group of people standing on top of a snow covered slope.,person
493019,<CAPTION>,A group of zebras standing around a log.,zebra
267434,<CAPTION>,A herd of cattle standing on top of a lush green field.,cow
57232,<CAPTION>,A pile of baseball bats sitting on top of a table.,
469174,<CAPTION>,An airplane flying over an American flag on a cloudy day.,airplane
205333,<CAPTION>,Two skiers are standing on the top of a mountain.,
509451,<CAPTION>,A group of people posing for a picture together.,person
448365,<CAPTION>,A young boy doing a trick on a skateboard.,"person,skateboard"
557916,<CAPTION>,A little girl sitting on a bed with a teddy bear.,"person,bed,teddy bear"
500211,<CAPTION>,A group of umbrellas and tables outside of a building.,umbrella
192871,<CAPTION>,A glass bowl filled with oranges and apples.,"bowl,orange,apple"
261712,<CAPTION>,Two giraffes are standing in a fenced in area.,giraffe
372718,<CAPTION>,A vase filled with water and flowers on a table.,vase
261982,<CAPTION>,A skateboarder is doing a trick in the air.,
254368,<CAPTION>,A man laying in bed while eating a sandwich.,"person,bed,sandwich"
570782,<CAPTION>,A desk with three laptops and a water bottle on it.,"laptop,bottle"
139260,<CAPTION>,A banana split with whipped cream and a cherry on top.,banana
138550,<CAPTION>,A fire hydrant on a sidewalk between two poles.,fire hydrant
455352,<CAPTION>,A clock tower with a large clock on it's side.,clock
493613,<CAPTION>,A pair of shoes that are on top of a skateboard.,skateboard
116479,<CAPTION>,A bed with a canopy and a ceiling fan.,bed
459467,<CAPTION>,A small airplane sitting on top of an airport runway.,airplane
521717,<CAPTION>,A woman swinging a tennis racquet on a tennis court.,"person,tennis racket"
197528,<CAPTION>,A cat sitting in a window looking out the window.,cat
205647,<CAPTION>,A fedex truck is traveling down the highway.,truck
377635,<CAPTION>,A man flying through the air while riding a skateboard.,"person,skateboard"
249550,<CAPTION>,A bed with a flowered comforter and pillows in a bedroom.,bed
51598,<CAPTION>,"A bathroom with a sink, mirror and a door.",sink
125952,<CAPTION>,A suitcase with a coat on top of it.,suitcase
513283,<CAPTION>,A white plate topped with pizza and a bunny figurine.,pizza
140439,<CAPTION>,A vase filled with water and flowers on a table.,vase
485237,<CAPTION>,Two planes are parked on the tarmac at an airport.,airplane
374545,<CAPTION>,A flag pole with an American flag flying in a park.,
534270,<CAPTION>,Two people with umbrellas are sitting on a pier with a dog.,"person,umbrella,dog"
132703,<CAPTION>,A man riding a skateboard down the side of a glass railing.,"person,skateboard"
391722,<CAPTION>,A man holding a birthday cake with lit candles.,"person,cake"
6723,<CAPTION>,A city street with a bus driving down it.,bus
161642,<CAPTION>,A clock hanging on a wall with decorations on it.,clock
311180,<CAPTION>,A hand holding a pair of green scissors.,scissors
227765,<CAPTION>,A pot of soup with a wooden spoon in it.,spoon
285894,<CAPTION>,A group of people looking at two giraffes.,"person,giraffe"
553990,<CAPTION>,A woman jumping a horse over an obstacle.,"person,horse"
328601,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
416343,<CAPTION>,A group of people sitting around a white surfboard.,"person,surfboard"
170613,<CAPTION>,Two surfers are walking into the ocean with their surfboards.,surfboard
255536,<CAPTION>,A group of chairs and an umbrella sitting in front of a fence.,"chair,umbrella"
13774,<CAPTION>,A man standing on a beach with a frisbee.,"person,frisbee"
398203,<CAPTION>,A group of young children playing a game of soccer.,person
56350,<CAPTION>,A bathroom with a urinal and a picture of a group of people on the floor.,person
203639,<CAPTION>,A woman in a blue shirt and red skirt standing in a field.,person
135673,<CAPTION>,Two planes flying in the blue sky.,airplane
1296,<CAPTION>,A woman holding a hello kitty phone in her hands.,"person,cell phone"
322968,<CAPTION>,A green and yellow building with a clock on top.,clock
370818,<CAPTION>,A bathroom with a cabinet with towels in it.,
247806,<CAPTION>,A tall brick building with a clock on it's side.,clock
95899,<CAPTION>,A stop sign and a street sign in front of some construction cranes.,stop sign
312237,<CAPTION>,A group of people on a beach next to the ocean.,person
24027,<CAPTION>,A kite flying in the sky in a park.,kite
530854,<CAPTION>,A group of people holding umbrellas in the rain.,"person,umbrella"
146489,<CAPTION>,A slice of pizza on a cutting board next to a bottle of beer.,"pizza,bottle"
6460,<CAPTION>,A surfer is riding a wave in the ocean.,
224337,<CAPTION>,A man with a piece of bread sticking out of his mouth.,person
341196,<CAPTION>,A man riding a wave on top of a surfboard.,"person,surfboard"
562059,<CAPTION>,A bowl of oatmeal with apples and a wooden spoon.,"bowl,apple,spoon"
237984,<CAPTION>,A green chair sitting next to a bench.,"chair,bench"
12120,<CAPTION>,Two women playing tennis on a blue tennis court.,person
516804,<CAPTION>,A bus stop sign on the side of the road.,"bus,stop sign"
409268,<CAPTION>,A teddy bear that is laying in the sand.,teddy bear
258388,<CAPTION>,A man on a skateboard on a ledge with a fire extinguisher.,"person,skateboard"
384616,<CAPTION>,A red fire hydrant sitting in the middle of a field.,fire hydrant
559707,<CAPTION>,A plate of pasta with broccoli and meat.,broccoli
572388,<CAPTION>,A black cat licking a donut next to a yellow toy.,"cat,donut"
361730,<CAPTION>,A large group of people flying kites in a park.,"person,kite"
428562,<CAPTION>,A group of sheep in a pen with hay.,sheep
276707,<CAPTION>,A street sign on a pole in front of a building.,
335328,<CAPTION>,A man and a boy are in the ocean on surfboards.,"person,surfboard"
170595,<CAPTION>,A plate of food on a blue tray.,
50828,<CAPTION>,A hotel room with two beds and a desk.,bed
227482,<CAPTION>,A young man is playing frisbee in the yard.,"person,frisbee"
435081,<CAPTION>,A collage of pictures of various desserts and pastries.,
159399,<CAPTION>,A woman flying a kite in a park.,"person,kite"
46252,<CAPTION>,A baseball player holding a bat on top of a field.,
438876,<CAPTION>,A man swinging a tennis racquet at a tennis ball.,"person,tennis racket,sports ball"
153529,<CAPTION>,A woman standing next to a pile of luggage.,"person,suitcase"
308466,<CAPTION>,"A white bathroom with a sink, toilet and bathtub.","sink,toilet"
79651,<CAPTION>,Three bottles of beer and two bananas on a table.,"bottle,banana"
281754,<CAPTION>,A woman sitting next to a little boy holding an umbrella.,"person,umbrella"
133087,<CAPTION>,A city street at night with traffic lights and buildings.,traffic light
287347,<CAPTION>,A man and a woman preparing food in a kitchen.,person
165713,<CAPTION>,A fire hydrant that is sitting on the side of the street.,fire hydrant
184762,<CAPTION>,A clock with roman numerals on it's face.,clock
184611,<CAPTION>,A man riding a bike with luggage in the back of it.,"person,bicycle,suitcase"
236599,<CAPTION>,A group of people flying kites over a lush green field.,"person,kite"
565153,<CAPTION>,Three stop signs on the side of a road.,stop sign
81766,<CAPTION>,Three dogs sitting on steps in a fenced in area.,dog
188296,<CAPTION>,A group of men playing a game of football.,person
237316,<CAPTION>,A white toilet sitting under a window next to a sink.,"toilet,sink"
289586,<CAPTION>,A giraffe standing next to a pile of rocks.,giraffe
347456,<CAPTION>,A mother and baby elephant standing in a field.,elephant
314251,<CAPTION>,A group of people riding scooters down a tree lined street.,person
191761,<CAPTION>,A plate of bananas and orange slices with moths on them.,"banana,orange"
9590,<CAPTION>,A group of men sitting around a wooden table.,person
274708,<CAPTION>,A group of people riding skis down a snow covered slope.,"person,skis"
230983,<CAPTION>,A skateboarder doing a trick over a plastic cup.,cup
433980,<CAPTION>,A woman holding a cell phone in her hand.,"person,cell phone"
60886,<CAPTION>,A group of baseball players standing on top of a field.,
512330,<CAPTION>,An open refrigerator filled with lots of food.,refrigerator
386879,<CAPTION>,A woman in a red tennis outfit holding a tennis racket.,"person,tennis racket"
516871,<CAPTION>,A bento box filled with vegetables and fruit.,
348488,<CAPTION>,A vase with a painting of a man on a chariot being pulled by horses.,"vase,person,horse"
83113,<CAPTION>,Two elephants in an enclosure at a zoo.,elephant
304545,<CAPTION>,A close up of a piece of luggage with a handle.,suitcase
367095,<CAPTION>,A man sitting at a desk using a computer.,person
466986,<CAPTION>,A man standing in a kitchen next to a microwave.,"person,microwave"
234607,<CAPTION>,A man and a woman playing a video game.,person
565563,<CAPTION>,A street with cars parked on the side of it.,car
38118,<CAPTION>,A person in a red jacket skiing down a snowy hill.,person
82696,<CAPTION>,A bird walking around a table and chairs in a restaurant.,"bird,chair"
379533,<CAPTION>,A zebra grazing in a field with elephants in the background.,"zebra,elephant"
52412,<CAPTION>,A view of a parking lot from an airplane window.,airplane
122962,<CAPTION>,A group of children sitting around a table eating pizza.,"person,pizza"
270474,<CAPTION>,A little girl holding a baseball bat in her hand.,"person,baseball bat"
162858,<CAPTION>,Cars are stopped at a red light on a city street.,car
499109,<CAPTION>,A sandwich with tomatoes and pickles on a plate.,sandwich
463918,<CAPTION>,Two young men playing a game with Nintendo Wii controllers.,person
80273,<CAPTION>,A man riding a snowboard down a snow covered slope.,"person,snowboard"
211674,<CAPTION>,A red double decker bus with people on top.,"bus,person"
127092,<CAPTION>,A street sign on a pole in front of a building.,
402118,<CAPTION>,A snowboarder is in mid air doing a trick.,
461036,<CAPTION>,A small black bear walking on a tree branch.,bear
251119,<CAPTION>,A sandwich and two containers of strawberry yogurt.,sandwich
17899,<CAPTION>,A woman in striped shirt preparing food on a table.,person
506656,<CAPTION>,A man standing next to two large brown horses.,"person,horse"
575187,<CAPTION>,A man feeding a giraffe through a fence.,"person,giraffe"
213086,<CAPTION>,A man opening the oven door in a kitchen.,"person,oven"
67534,<CAPTION>,A man wearing a blue and white checkered shirt and a tie.,"person,tie"
419974,<CAPTION>,A man and a dog in a kitchen.,"person,dog"
193429,<CAPTION>,A man sitting in the snow with a snowboard.,"person,snowboard"
301563,<CAPTION>,A man riding skis down the side of a snow covered slope.,"person,skis"
261116,<CAPTION>,A table topped with plates of food next to a cake.,cake
58393,<CAPTION>,A man and woman sitting on a bench looking out at the ocean.,"person,bench"
85576,<CAPTION>,A bathroom stall with a toilet and toilet paper on the wall.,toilet
473406,<CAPTION>,A little girl sitting on a kitchen counter next to a plate of food.,person
54592,<CAPTION>,A man in a white jacket holding a pair of skis.,"person,skis"
543047,<CAPTION>,A living room with two couches and a table.,couch
272049,<CAPTION>,A large yellow dump truck parked in the grass.,truck
31817,<CAPTION>,A man wearing a helmet is riding a motorcycle.,"person,motorcycle"
382125,<CAPTION>,Two men sitting at a table with a plate of pizza.,"person,pizza"
65736,<CAPTION>,A woman hitting a tennis ball with a racquet.,"person,sports ball,tennis racket"
39785,<CAPTION>,A surfer is riding a wave in a river.,
207728,<CAPTION>,A couple of goats standing on top of a snow covered hillside.,
568584,<CAPTION>,A man sitting in a chair in a living room.,"person,chair"
479912,<CAPTION>,A large jetliner sitting on top of an airport tarmac.,
128112,<CAPTION>,A man riding skis down a snow covered slope.,"person,skis"
415716,<CAPTION>,A living room with a wooden dresser and a vase of flowers.,vase
542776,<CAPTION>,A small bird perched on top of an open book.,"bird,book"
290179,<CAPTION>,A view of the city of London under a cloudy sky.,
132116,<CAPTION>,Two bowls of broccoli and meat with chopsticks.,"bowl,broccoli"
140203,<CAPTION>,A woman walking a dog next to a parked motor home.,"person,dog"
380711,<CAPTION>,A man in a wet suit carrying a surfboard on the beach.,"person,surfboard"
99024,<CAPTION>,A person sitting on the floor making a kite.,"person,kite"
507042,<CAPTION>,Three giraffes standing next to each other near a fence.,giraffe
273198,<CAPTION>,A man opening a fire hydrant on a city street.,"person,fire hydrant"
273617,<CAPTION>,A stop sign on the corner of a street at night.,stop sign
473118,<CAPTION>,A man riding a skateboard down the side of a ramp.,"person,skateboard"
356248,<CAPTION>,A man holding a little girl at a table.,person
376278,<CAPTION>,A zebra laying on the ground in a field.,zebra
55022,<CAPTION>,A row of bikes are on display in a store.,bicycle
249643,<CAPTION>,A train traveling down train tracks next to a train station.,train
433134,<CAPTION>,A black and white cat standing on top of a lush green field.,cat
532901,<CAPTION>,A bed sitting in a living room next to a fire place.,bed
79837,<CAPTION>,A full moon rising over a body of water filled with boats.,boat
344816,<CAPTION>,A train traveling down train tracks under a bridge.,train
393093,<CAPTION>,A train traveling over a bridge over a city street.,train
34417,<CAPTION>,Donuts are being made in a donut shop.,donut
466416,<CAPTION>,A large building with a clock tower at night.,clock
311081,<CAPTION>,"A bathroom with a toilet, shower and bathtub.",toilet
114049,<CAPTION>,A group of people on a bus with their luggage.,"person,bus,suitcase"
505789,<CAPTION>,A couple of kids standing on top of a metal fence.,person
205834,<CAPTION>,A brown and white dog sitting next to a metal bowl.,"dog,bowl"
35963,<CAPTION>,A statue of a woman holding two teddy bears on top of a grave.,"person,teddy bear"
22192,<CAPTION>,A dog sitting on a bed with a pile of clothes.,"dog,bed"
445602,<CAPTION>,A person on skis on a snowy slope.,"person,skis"
288042,<CAPTION>,A man with an umbrella walking across a bridge over a river.,"person,umbrella"
242060,<CAPTION>,A plate of mini cakes on a wooden table.,cake
516318,<CAPTION>,A man riding a wave on top of a surfboard.,"person,surfboard"
336209,<CAPTION>,A shirtless skateboarder doing a trick on a ramp.,
527220,<CAPTION>,A red car is parked next to a gas station sign.,car
224051,<CAPTION>,A bicycle is parked on the side of the road.,bicycle
352582,<CAPTION>,A man in a grey vest holding a white frisbee.,"person,frisbee"
12062,<CAPTION>,A sheep standing next to a pile of wool.,sheep
532855,<CAPTION>,A man riding a skateboard on top of a metal bar.,"person,skateboard"
435003,<CAPTION>,A laptop computer sitting on top of a desk.,laptop
60835,<CAPTION>,A black and white dog sitting in a cage.,dog
297022,<CAPTION>,A black and white photo of three men in front of a truck.,"person,truck"
404249,<CAPTION>,A young boy riding a skateboard down a street.,"person,skateboard"
311950,<CAPTION>,A hot dog with ketchup and mustard on a table with confetti.,hot dog
122672,<CAPTION>,A man riding a wave on top of a surfboard.,"person,surfboard"
479099,<CAPTION>,A small tree in the middle of a garden.,
507235,<CAPTION>,A bowl of soup and a plate of food.,bowl
569825,<CAPTION>,A baseball player standing on a baseball field.,
530470,<CAPTION>,A kite flying in the sky over a park.,kite
252507,<CAPTION>,A man on skis standing in the snow.,"person,skis"
574425,<CAPTION>,An old bus is parked on the side of the road.,bus
451090,<CAPTION>,A small boat floating on top of a large body of water.,boat
528705,<CAPTION>,A person in a red jacket holding a teddy bear.,"person,teddy bear"
186624,<CAPTION>,A man standing next to a green and black train.,"person,train"
175364,<CAPTION>,A kitchen with stainless steel appliances and wooden cabinets.,
29397,<CAPTION>,A person standing on a bench with a sign on it.,"person,bench"
524456,<CAPTION>,A woman typing on a laptop with a mouse.,"person,laptop,mouse"
203317,<CAPTION>,A red bike parked in front of a building.,bicycle
263403,<CAPTION>,A man riding a wave on top of a surfboard.,"person,surfboard"
533536,<CAPTION>,A cat sitting in front of a TV looking up at the screen.,"cat,tv"
7991,<CAPTION>,A plate of carrots and peas with a peeler.,carrot
400082,<CAPTION>,"A hot dog, french fries and a drink on a picnic table.",hot dog
147745,<CAPTION>,Two trucks parked next to each other in a parking lot.,truck
424135,<CAPTION>,A clock on the side of a building.,clock
320425,<CAPTION>,A group of giraffes standing in a dirt field.,giraffe
308531,<CAPTION>,A large red building with a clock on the top.,clock
229601,<CAPTION>,A baseball player running to first base during a game.,
52007,<CAPTION>,A double decker bus stopped at a bus stop.,bus
173091,<CAPTION>,"A Starbucks drink, a sandwich, and a pastry.",sandwich
232244,<CAPTION>,An elephant with a colorful blanket on it's back.,elephant
179653,<CAPTION>,A clock on a pole in front of a wooden fence.,clock
442993,<CAPTION>,A building with a clock tower on top of it.,clock
410221,<CAPTION>,A large jetliner flying through a blue sky.,
339442,<CAPTION>,A sandwich and grapes on a checkered table cloth.,sandwich
19924,<CAPTION>,A woman wearing a hat and tie smoking a cigarette.,"person,tie"
4395,<CAPTION>,A man in a white shirt and a striped tie.,"person,tie"
408830,<CAPTION>,A row of motorcycles parked in a grassy field.,motorcycle
245764,<CAPTION>,A black cat sitting on a toilet in a bathroom.,"cat,toilet"
441586,<CAPTION>,A man is standing on a three wheeled bike.,"person,bicycle"
357748,<CAPTION>,A pink bus parked on the side of a street.,bus
248752,<CAPTION>,A baseball player in a blue and white uniform swinging a bat.,
65288,<CAPTION>,A group of birds sitting on top of a yellow and green chair.,"bird,chair"
20059,<CAPTION>,Two zebras grazing in a grassy field with rocks and trees.,zebra
95707,<CAPTION>,A cake shaped like a car sitting on top of a table.,"cake,car"
270244,<CAPTION>,A zebra standing in a field of tall grass.,zebra
15746,<CAPTION>,A red and black fire hydrant in the grass.,fire hydrant
458790,<CAPTION>,A view of a building through a window in the rain.,
64359,<CAPTION>,A group of zebras and giraffes in a zoo enclosure.,"zebra,giraffe"
365521,<CAPTION>,A man riding a skateboard down the side of a wooden ramp.,"person,skateboard"
19042,<CAPTION>,A bird standing on a rock in the middle of a river.,bird
96427,<CAPTION>,Two young boys are playing tennis on a court.,person
88951,<CAPTION>,A man sitting on a bench next to a dog.,"person,bench,dog"
109313,<CAPTION>,A man standing in a living room holding a Nintendo Wii game controller.,person
409542,<CAPTION>,A clock on a pole in front of a building.,clock
459437,<CAPTION>,A person feeding a red bowl of food to a group of sheep.,"person,bowl,sheep"
223959,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
364102,<CAPTION>,A woman standing on top of a lush green field.,person
125850,<CAPTION>,A cat curled up in a bowl on a wooden floor.,"cat,bowl"
548524,<CAPTION>,A surfer is riding a wave in the ocean.,
577976,<CAPTION>,A construction site with orange and white traffic cones.,orange
30785,<CAPTION>,A plate with a bowl of broccoli and some crackers.,"bowl,broccoli"
309452,<CAPTION>,A yellow and black bird perched on a tree branch.,bird
3845,<CAPTION>,A plate of food with rice and vegetables on it.,
10363,<CAPTION>,A cat standing on top of a black car.,"cat,car"
579158,<CAPTION>,A large blue and red jetliner sitting on top of an airport runway.,
17178,<CAPTION>,A group of horses walking down a road next to a car.,"horse,car"
257478,<CAPTION>,A baseball player in a white and blue uniform throwing a ball.,
573391,<CAPTION>,A black bear walking across a dirt road.,bear
143068,<CAPTION>,A kite flying over a beach with flags on it.,kite
22892,<CAPTION>,A cat and a dog looking out a window.,"cat,dog"
483999,<CAPTION>,A group of people sitting around a table eating.,person
172617,<CAPTION>,A woman sitting on a curb with a suitcase full of books.,"person,suitcase,book"
426795,<CAPTION>,A man eating a large pastry in a room.,person
144300,<CAPTION>,"A red, white and blue motorcycle parked next to a trailer.",motorcycle
360137,<CAPTION>,A woman with an umbrella looking out over the water.,"person,umbrella"
90108,<CAPTION>,"A bathroom with a sink, toilet and bathtub.","sink,toilet"
576654,<CAPTION>,A man flying a large white kite on top of a sandy beach.,"person,kite"
423971,<CAPTION>,A toilet with the lid up in a bathroom.,toilet
323751,<CAPTION>,A passenger train that is traveling down the tracks.,train
199551,<CAPTION>,A young child sleeping on a bed with a floral bedspread.,"person,bed"
404568,<CAPTION>,A seagull standing on a beach next to the ocean.,
412531,<CAPTION>,A parking meter sitting next to a metal fence.,parking meter
65798,<CAPTION>,A baseball game is being played in a stadium.,
153797,<CAPTION>,A baseball player throwing a baseball on a field.,
420230,<CAPTION>,An elephant with tusks walking on a dirt road.,elephant
566436,<CAPTION>,A man sitting on a wooden bench with his feet propped up.,"person,bench"
111609,<CAPTION>,A man sleeping in bed with his head on a pillow.,"person,bed"
154431,<CAPTION>,A living room with a television and a statue.,tv
112298,<CAPTION>,A man holding a ping pong paddle under a shelf.,person
226147,<CAPTION>,A woman sitting at a table with plates of food.,person
170278,<CAPTION>,A large brown and white dog laying on top of a bed.,"dog,bed"
471087,<CAPTION>,A man in a shirt and tie standing in front of a brick wall.,"person,tie"
160556,<CAPTION>,A woman talking on a cell phone next to a microwave.,"person,cell phone,microwave"
293794,<CAPTION>,A man standing behind a large pile of bananas.,"person,banana"
556873,<CAPTION>,A wedding cake sitting in a field of daisies.,cake
306582,<CAPTION>,A line of clothes hanging on a clothes line.,
58029,<CAPTION>,"A bathroom with a shower, toilet and sink.","toilet,sink"
417249,<CAPTION>,A woman carrying luggage through an airport lobby.,"person,suitcase"
521231,<CAPTION>,A polar bear standing on top of a lush green field.,bear
474028,<CAPTION>,A group of young people playing a game of soccer.,person
265518,<CAPTION>,A plate of food and a cup of coffee.,cup
268831,<CAPTION>,A bathroom with a checkered floor and blue walls.,
15254,<CAPTION>,A tray with four different types of food on it.,
488592,<CAPTION>,A woman riding a bike down a street next to shops.,"person,bicycle"
171298,<CAPTION>,Three yellow buses parked next to each other.,bus
281409,<CAPTION>,A baseball player swinging a bat on top of a field.,
340930,<CAPTION>,A pair of orange scissors sitting in a cup.,"orange,scissors,cup"
384808,<CAPTION>,A man taking a picture of himself in a bathroom mirror.,person
79565,<CAPTION>,Two giraffes are standing in the middle of a field.,giraffe
187249,<CAPTION>,A bottle of mineral water sitting in front of a television.,"bottle,tv"
471567,<CAPTION>,A giraffe standing next to a wooden fence.,giraffe
485972,<CAPTION>,A small cake on a plate with a fork.,"cake,fork"
396274,<CAPTION>,A garden filled with lots of plants next to a building.,
305309,<CAPTION>,A young boy swinging a baseball bat in a field.,"person,baseball bat"
414638,<CAPTION>,A sandwich cut in half on a white plate.,sandwich
556158,<CAPTION>,A man riding skis down a snow covered slope.,"person,skis"
338718,<CAPTION>,A car driving down a street next to two green street signs.,car
152465,<CAPTION>,A fire hydrant with a tire around it.,fire hydrant
417085,<CAPTION>,Two cows standing on the side of a road.,cow
108026,<CAPTION>,A person using a computer keyboard and mouse.,"person,keyboard,mouse"
404191,<CAPTION>,A refrigerator covered in words and pictures in a kitchen.,refrigerator
503823,<CAPTION>,A group of boats sitting on top of a sandy beach.,boat
540466,<CAPTION>,A woman holding an orange umbrella in the rain.,"person,orange,umbrella"
467511,<CAPTION>,A man and a woman on a motorcycle at a gas station.,"person,motorcycle"
397639,<CAPTION>,A sheep standing next to a baby sheep in a field.,sheep
291490,<CAPTION>,A cat laying on top of a bed under a blanket.,"cat,bed"
491613,<CAPTION>,A zebra standing next to a body of water.,zebra
210520,<CAPTION>,A wooden table topped with plates and bowls of food.,bowl
410880,<CAPTION>,A large teddy bear sitting on a chair in front of a door.,"teddy bear,chair"
274219,<CAPTION>,A black and white photo of a man with a mustache.,person
312586,<CAPTION>,A black bear walking through a grassy field.,bear
376365,<CAPTION>,A glass of milk sitting next to a vase.,vase
458755,<CAPTION>,A woman kneeling down to pet a sheep.,"person,sheep"
97230,<CAPTION>,Two elephants standing in the brush near a dirt road.,elephant
441468,<CAPTION>,A red fire hydrant sitting on the side of a road.,fire hydrant
468233,<CAPTION>,A silver watch sitting on top of a table.,
364587,<CAPTION>,An old rusty train traveling down train tracks.,train
243199,<CAPTION>,A laptop computer sitting on top of a bed.,"laptop,bed"
108503,<CAPTION>,Two people walking on the beach carrying surfboards.,"person,surfboard"
52891,<CAPTION>,A dog on the beach with a frisbee in its mouth.,"dog,frisbee"
93437,<CAPTION>,An old man wearing a hat and glasses.,person
90003,<CAPTION>,Two black dogs playing with a frisbee in a field.,"dog,frisbee"
184338,<CAPTION>,A truck with a house on the back of it.,truck
444142,<CAPTION>,A man holding a tennis racquet on a tennis court.,"person,tennis racket"
455085,<CAPTION>,A city bus driving down a street at dusk.,bus
267169,<CAPTION>,A man is feeding a baby elephant with a bottle.,"person,elephant,bottle"
456559,<CAPTION>,A man wearing a hat and sunglasses with a blue tie.,"person,tie"
130579,<CAPTION>,A baseball player standing on the pitchers mound.,
270066,<CAPTION>,A white motorcycle parked in front of a van.,motorcycle
515828,<CAPTION>,A woman serving a tennis ball on a tennis court.,"person,sports ball"
378099,<CAPTION>,A computer keyboard and mouse sitting on a wooden table.,"keyboard,mouse"
470779,<CAPTION>,A group of people on skis and snowboards posing for a picture.,"person,skis,snowboard"
39551,<CAPTION>,A woman in a red dress playing tennis.,person
498919,<CAPTION>,"A display of pears, oranges, and other fruits.",orange
